open,read,/data-sets/snap/db=godaddy,table=gdshop_product_attributes_reseller
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_bulk_domain_map
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_domain_map
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_domainattributes
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_mtm_bundle
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_mtm_gdshop_free_product_package
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_mtm_gdshop_taxtype
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_mtm_termsofservice
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_period_description_map
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_quantity_description_map
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_resellertype
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_resellertype_mtm_manager_users
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_type
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_type_group
open,read,/data-sets/snap/db=godaddy,table=gdshop_promo
open,read,/data-sets/snap/db=godaddy,table=gdshop_promo_price_order
open,read,/data-sets/snap/db=godaddy,table=gdshop_promo_price_order_mtm_privatelabel
open,read,/data-sets/snap/db=godaddy,table=gdshop_promocoupon
open,read,/data-sets/snap/db=godaddy,table=gdshop_promorestrictedoffer
open,read,/data-sets/snap/db=godaddy,table=gdshop_promorestrictedofferconfig
open,read,/data-sets/snap/db=godaddy,table=gdshop_promorestrictedoffermap
open,read,/data-sets/snap/db=godaddy,table=gdshop_proxy_billing
open,read,/data-sets/snap/db=godaddy,table=gdshop_proxy_billing_mtm_shopper
open,read,/data-sets/snap/db=godaddy,table=gdshop_radioarchive
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_cartremoval
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_commission_detail
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_discountanalysis
